year,district,village,package,lon,lat,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,season,crop,country,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
2014,Meket,Akat,1509,38.86721157894737,11.672521052631579,238492A,238119,222541,Assassa,4,2,3,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,20,39.45598277212206,19.312748629600478,6.786029757243552,4.330234925606932,46,0,21.587839012524963,33.37064996084561,4.730748378829754,42,5,12,11,6,2.5790490494834053,36.63764572143555,87.21950721740723,464.22882890701294,40.75703993735322,39.658629600626476,6.460023492560718,6.100806577917021,18,0,33.9091781954233,34.297016444792504,0.24309558623262592,18,1,0,0,0,0,0,0,0,43.242431480031264,40.928238057948334,7.375364134690701,6.560728269381384,19,0,34.89646787289285,35.867067345340566,0.4622387931294465,10,1,3,0,0,0.7402969002723694,6.828773498535156,6.828773498535156,17.767125606536865,40.75703993735322,19.312748629600478,6.786029757243552,4.330234925606932,65,0,22.768237207628335,34.297016444792504,5.781062618469549,42,5,12,11,6,2.3067721263528456,36.63764572143555,87.21950721740723,468.2747416496277,43.242431480031264,19.312748629600478,7.375364134690701,4.330234925606932,85,0,23.878330824825937,35.867067345340566,6.528064228512553,42,5,16,11,6,2.177526595834068,36.63764572143555,87.21950721740723,494.2985372543335,Haplic Nitisols,50.53973263157895,27.19469052631579,213
2014,Moret and Jiru,Kosiamba,256,39.23991667,9.995333333,5684,204411,231475,Ude,3,1,2,4,16285,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,169,17,17,41.45059514487079,25.470916209866854,8.90708692247458,7.771323414252193,84,0,22.324156575120238,33.13557165231006,4.668649686274226,53,5,11,9,2,1.9576243029700384,41.62239074707031,73.7825140953064,352.37237453460693,43.419569303054054,41.83254111198117,8.746413469068122,8.235336726703233,16,0,34.39636452623335,34.77889584964764,0.43503393945270075,6,1,1,0,0,0.4671275304711383,6.060388565063477,6.060388565063477,10.743933200836182,44.66759984338295,43.538222396241196,9.54274471417387,8.858324197337497,16,0,34.86511036609241,35.12485512920908,0.14662154493980115,10,1,0,1,0,0.7000375986099243,12.048523902893066,16.800902366638184,16.800902366638184,43.419569303054054,25.470916209866854,8.90708692247458,7.771323414252193,101,0,23.427672945459143,34.77889584964764,5.648317135107405,53,5,12,9,2,1.7887502844110499,41.62239074707031,73.7825140953064,363.1163077354431,44.66759984338295,25.470916209866854,9.54274471417387,7.771323414252193,118,0,24.389225423912773,35.12485512920908,6.270460659253602,53,5,12,10,2,1.673644097365997,41.62239074707031,73.7825140953064,379.9172101020813,Haplic Nitisols,49.235250003,29.244583337,215
2015,Lume,Ejere Finchawa,332,39.22247222,8.784194444,5622,208173,208157,Ude,2,4,3,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Oromia,178,141,18,19,36.165747846515245,29.6432498042287,12.165982772122172,9.060767423649223,108,0,20.42963471864861,25.043030540328843,1.8701003704403443,36,6,6,1,2,1.3266102731227876,33.40524673461914,74.43963813781738,238.78984916210175,37.865191855912364,36.349921691464424,11.051425215348493,10.691362568519999,17,0,26.226723018103073,27.173829287392365,0.5876774801675826,16,1,1,0,0,0.2451877386673637,5.639317989349365,5.639317989349365,5.639317989349365,40.64811276429134,38.10184808144091,10.66618637431483,10.371491777603765,18,0,28.865321282519783,30.266550509005487,0.9605761750707612,16,1,1,0,0,0.221746027469635,5.32190465927124,5.32190465927124,5.32190465927124,37.865191855912364,29.6432498042287,12.165982772122172,9.060767423649223,126,0,21.08345467026158,27.173829287392365,2.546388283524952,53,6,7,1,2,1.2040845672485276,33.40524673461914,74.43963813781738,244.4291671514511,40.64811276429134,29.6432498042287,12.165982772122172,9.060767423649223,145,0,21.90997947166071,30.266550509005487,3.4058028913039204,53,6,8,1,2,1.1002249859503188,33.40524673461914,74.43963813781738,249.75107181072235,Eutric Leptosols,48.006666664,30.438277776,213
2014,Meket,Timtimat,1274,38.96492438461539,11.714642282051281,210820A,222816B,214357,Assassa,4,2,3,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,20,40.30265465935781,19.11129209083792,7.3261080657792395,4.113124510571666,76,0,22.407221643779256,34.66299138606103,7.177744961982934,31,7,17,6,7,2.423755741119385,39.62120056152344,93.73063945770264,436.27603340148926,40.5635199686766,40.292924823805805,6.64603758809712,5.721331245105727,18,0,34.238560210562966,34.67245888801881,0.23098339669352738,18,1,0,0,0,0,0,0,0,41.41389976507438,40.649119028974155,7.600974941268633,6.807165231010169,19,0,33.65750525491489,33.84195379796399,0.10875272502561469,10,1,3,0,0,0.744148055712382,6.854518890380859,6.854518890380859,17.859553337097168,40.5635199686766,19.11129209083792,7.3261080657792395,4.113124510571666,95,0,23.54506140101087,34.73539937353172,7.669161271358076,31,7,17,6,7,2.1703271302096363,39.62120056152344,93.73063945770264,440.57640743255615,41.41389976507438,19.11129209083792,7.600974941268633,4.113124510571666,115,0,24.473827868499114,34.73539937353172,7.872456028089401,31,7,21,6,7,2.054741769110054,39.62120056152344,93.73063945770264,466.4263815879822,Haplic Nitisols,50.679566666666666,27.250282102564107,213
2015,Lemeat,Mysedri,582,39.14416667,13.61611111,238537,208328,222360,Assassa,4,1,2,3,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Tigray,180,160,21,19,31.510873140172315,26.448582615505114,11.909318715740039,9.472137823022736,41,0,18.260512723905755,21.950912294440094,1.7026236637726002,48,7,8,5,3,1.7935330324702792,38.415157318115234,89.48103713989258,322.83594584465027,36.548238057948176,31.89858653093185,10.194956930305413,9.600242756460478,20,0,24.18881323414247,26.353281127642763,1.2654080870058757,20,1,0,0,0,0,0,0,0,40.34984729835557,37.15219263899768,11.07509788566957,10.263954581049369,18,0,28.512442356216805,29.274749412686,0.7692113119340235,18,1,0,0,0,0,0,0,0,36.548238057948176,26.448582615505114,11.909318715740039,9.472137823022736,62,0,18.940680087879556,26.353281127642763,2.504752761447012,48,7,8,5,3,1.5903248563775876,38.415157318115234,89.48103713989258,322.83594584465027,40.34984729835557,26.448582615505114,11.909318715740039,9.472137823022736,81,0,19.845038760757564,29.274749412686,3.6779183037752325,53,7,8,5,3,1.422184783456609,38.415157318115234,89.48103713989258,322.83594584465027,Eutric Cambisols,52.760277779999996,25.52805556,213
2013,M/selassie,Guderbo,793,39.13,13.66277778,208474,222542,208328,Assassa,3,4,2,1,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Tigray,180,176,19,19,36.07326938136258,23.5072278778387,11.18668754894289,8.372067345340646,50,0,18.43626812842598,26.98997259201254,4.253897983070709,61,7,16,3,4,1.5744586083624097,32.017333984375,81.6964282989502,283.40254950523376,38.738480814408774,36.24950274079877,9.960994518402543,9.184001566170714,18,0,27.90936809362218,28.77748629600623,0.5866101792103661,18,1,0,0,0,0,0,0,0,40.84740015661712,39.0128347689897,10.683684416601432,10.033022709475343,18,0,29.739841860262782,30.16371574001569,0.34952771957473905,18,1,0,0,0,0,0,0,0,38.738480814408774,23.5072278778387,11.18668754894289,8.372067345340646,69,0,19.359501469294155,28.77748629600623,4.923382616648583,80,7,16,3,4,1.3960716724395752,32.017333984375,81.6964282989502,283.40254950523376,40.84740015661712,23.5072278778387,11.18668754894289,8.372067345340646,88,0,20.281342917856904,30.16371574001569,5.549615416452906,99,7,16,3,4,1.248469381080325,32.017333984375,81.6964282989502,283.40254950523376,Eutric Cambisols,52.79277778,25.467222220000004,213
2014,Meket,Hanamekuat,1094,38.68684,11.67907,210812A,222854,238573,Assassa,3,4,2,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,16,17,41.270313234142435,19.43046985121379,10.565332811276473,9.671527016444804,75,0,17.851325754758633,30.70498042286596,6.201647871539378,26,6,15,8,6,2.528439297940996,28.22124481201172,71.81449246406555,455.1190736293793,42.88279561472197,41.49322631166801,10.911534847298356,10.594314800313283,15,0,31.246427303576066,31.971260767423615,0.3680014319976959,15,1,0,0,0,0,0,0,0,43.7105324980423,43.084588880187994,11.555234925606896,11.001605324980437,16,0,32.11778044244325,32.17292090837902,0.030325508891336096,6,1,2,0,0,0.7329826951026917,7.102903366088867,13.116880893707275,17.5915846824646,42.88279561472197,19.43046985121379,10.911534847298356,9.671527016444804,91,0,18.948538501696653,31.971260767423615,6.988321973140775,26,6,15,8,6,2.264966171950542,28.22124481201172,71.81449246406555,459.7881329059601,43.7105324980423,19.43046985121379,11.555234925606896,9.671527016444804,108,0,20.00438660776286,32.17292090837902,7.599355283874177,26,6,17,8,6,2.1029943506098006,28.22124481201172,71.81449246406555,477.3797175884247,Haplic Nitisols,50.36591,27.007769999999997,213
2014,Meket,Werkaye,1190,38.75373,11.73608,227061,236278,227056B,Assassa,4,3,2,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,20,20,37.92898198903672,21.05293657008616,6.3440955364135565,5.073876272513753,39,0,21.100791550552724,31.869318715739922,4.538489337943546,42,6,10,6,7,2.543674133883582,34.4774055480957,80.39534187316895,457.8613440990448,40.19452623335945,38.206170712607694,6.910657791699323,6.122419733751009,19,0,32.79251555866956,33.33673844949098,0.4321857892311997,18,1,1,0,0,0.3108244149581246,7.148961544036865,7.148961544036865,7.148961544036865,43.167838684416495,40.33551292090837,7.541855912294446,7.086891151135471,19,0,34.19269401970073,35.62598277212205,0.8144484144924802,10,1,2,0,0,0.7218716939290365,6.3702826499938965,6.3702826499938965,17.324920654296875,40.19452623335945,21.05293657008616,6.910657791699323,5.073876272513753,59,0,22.271885366535074,33.33673844949098,5.556420428264833,42,6,11,6,7,2.3089604013659097,34.4774055480957,80.39534187316895,468.71896147727966,43.167838684416495,21.05293657008616,7.541855912294446,5.073876272513753,79,0,23.35631333068726,35.62598277212205,6.313047941194479,42,6,13,6,7,2.1411624763505572,34.4774055480957,80.39534187316895,486.04388213157654,Haplic Nitisols,50.48981,27.017649999999996,213
2014,Lume,Tility,140,39.22455556,8.752305556,5634,5588,8034,Hetosa,4,3,2,1,16269,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,153,19,19,34.65220830070478,27.195755677368908,11.422717306186394,10.632396241190348,62,0,18.91557412521123,23.88443226311666,2.519307529210099,68,4,4,8,8,2.1820346699820625,43.41680908203125,63.765342712402344,392.76624059677124,37.42849647611591,34.8133359436179,10.88418167580269,10.787916992952253,18,0,25.376168537370543,26.54431480031322,0.8034088532660915,18,1,0,0,0,0,0,0,0,39.72579091620987,37.690328895849625,11.561703210649984,10.959710258418186,18,0,27.454962803445547,28.164087705559883,0.43722356071850316,18,1,0,0,0,0,0,0,0,37.42849647611591,27.195755677368908,11.422717306186394,10.632396241190348,81,0,19.62510658661794,26.54431480031322,3.124825538038341,87,4,4,8,8,1.9348090669791687,43.41680908203125,63.765342712402344,392.76624059677124,39.72579091620987,27.195755677368908,11.561703210649984,10.632396241190348,100,0,20.403789597329265,28.164087705559883,3.7801399545270082,106,4,4,8,8,1.730247755932913,43.41680908203125,63.765342712402344,392.76624059677124,Eutric Leptosols,47.976861115999995,30.472250004,199
2014,Moret and Jiru,Kusaye,168,39.20625,9.892555556,6891,6697,5684,Ude,3,1,2,4,16280,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,17,18,42.50669929522318,21.65176194205162,8.394181675802693,5.990802662490222,81,0,22.960805506096236,35.67556382145653,7.147496275177475,61,5,11,4,5,2.372093833817376,53.592586517333984,77.76183223724365,426.9768900871277,43.93565387627251,42.803778386844115,7.297870007830894,6.881487862176973,16,0,36.22983555207515,36.637783868441616,0.18317008255624395,12,1,0,0,0,0.1860395514446756,4.278909683227539,4.278909683227539,4.278909683227539,45.27106499608456,44.187415818324155,8.18699295223182,7.363328112764319,17,0,36.949202634851865,37.08407204385274,0.0684354184261154,10,1,0,0,1,1.085898478825887,26.06156349182129,26.06156349182129,26.06156349182129,43.93565387627251,21.65176194205162,8.394181675802693,5.990802662490222,98,0,24.10949225304842,36.637783868441616,7.784669346271031,61,5,11,4,5,2.1244128067505184,53.592586517333984,77.76183223724365,431.2557997703552,45.27106499608456,21.65176194205162,8.394181675802693,5.990802662490222,116,0,25.188447954098002,37.08407204385274,8.259308989744028,61,5,11,4,6,2.0146139350756673,53.592586517333984,77.76183223724365,457.3173632621765,Haplic Nitisols,49.098805555999995,29.313694444,210
2014,Seadebir and Wayo,Wole,226,39.19122222,9.773,5503,208173,208137,Ude,2,3,1,4,16287,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,18,18,40.856108065779146,23.640712607674246,8.489483163664845,6.011323414252202,80,0,23.409276564748893,34.25516053249798,6.185769344979869,58,4,3,5,6,1.9207012361950344,31.42530059814453,68.74551963806152,345.7262225151062,42.86078308535628,41.19850430696954,7.033594361785443,6.621088488645304,17,0,35.323251646782424,35.82718872357084,0.3642716469739388,16,1,0,0,1,1.2360855600108271,28.429967880249023,28.429967880249023,28.429967880249023,44.32602192638994,43.02694596711045,7.782310101801071,7.088981989036823,17,0,36.28554977198397,36.54371182458887,0.19414528485986032,17,1,0,0,0,0,0,0,0,42.86078308535628,23.640712607674246,8.489483163664845,6.011323414252202,98,0,24.4932592449785,35.82718872357084,6.819753928584102,58,4,3,5,7,1.8431339428342621,31.42530059814453,68.74551963806152,374.1561903953552,44.32602192638994,23.640712607674246,8.489483163664845,6.011323414252202,116,0,25.478646482489832,36.54371182458887,7.2991222507966045,58,4,3,5,7,1.648265155926675,31.42530059814453,68.74551963806152,374.1561903953552,Haplic Nitisols,48.964222219999996,29.41822222,217
2014,Meket,Timtimat,1320,38.943932,11.705448,210820A,222816B,214357,Assassa,4,1,3,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,20,40.947650743931014,20.71082223962411,7.152819107282737,4.590520751761973,70,0,22.550159570046745,35.660986687548885,6.361719274338623,41,7,15,8,4,2.3283229404025607,39.948158264160156,84.1481409072876,419.09812927246094,41.456527016444824,41.10891151135477,6.113030540328913,5.345121378230233,18,0,35.57033672670321,35.76379013312454,0.14994828521340722,18,1,0,0,0,0,0,0,0,42.60828895849646,41.572337509788575,6.920974941268626,6.2439467501957635,19,0,35.33344804846886,35.687314017227834,0.1385442550834803,10,1,3,0,0,0.7948897282282511,7.590487480163574,7.590487480163574,19.077353477478027,41.456527016444824,20.71082223962411,7.152819107282737,4.590520751761973,89,0,23.800623838225622,35.77889584964764,7.167732659153295,41,7,16,8,4,2.089283755260148,39.948158264160156,84.1481409072876,424.12460231781006,42.60828895849646,20.71082223962411,7.152819107282737,4.590520751761973,109,0,24.8586925527864,35.77889584964764,7.60112162006041,41,7,20,8,4,1.9921886385274878,39.948158264160156,84.1481409072876,452.22682094573975,Haplic Nitisols,50.649379999999994,27.238483999999996,213
2014,Wadla,Yewetet,1443,38.97369,11.57835,238119,222541,227061,Assassa,4,1,3,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,17,17,41.510313234142444,22.170939702427585,7.6136256851997555,4.377811276429134,95,0,24.746192105274634,35.669318715739934,6.70523224150274,42,7,12,5,6,2.552077070871989,32.08002471923828,91.18783855438232,459.373872756958,44.910501174628,41.927744714173876,6.879318715739988,5.93322631166801,16,0,37.16063038371181,38.03118245888801,0.6487077823502914,8,1,1,0,0,0.23939746359120245,5.506141662597656,5.506141662597656,5.506141662597656,46.43653876272509,45.13205168363355,7.8283711824589,6.9800234925607,16,0,38.440138752936555,38.60816758026619,0.13000025767879922,12,1,2,0,0,0.5523713628451029,7.132976531982422,13.25691270828247,13.25691270828247,44.910501174628,22.170939702427585,7.6136256851997555,4.377811276429134,112,0,25.816080218304986,38.03118245888801,7.293564384867663,42,7,13,5,6,2.3083745317506086,32.08002471923828,91.18783855438232,468.60002994537354,46.43653876272509,22.170939702427585,7.8283711824589,4.377811276429134,129,0,26.821997878684236,38.60816758026619,7.788028784427102,42,7,15,5,6,2.122717809046943,32.08002471923828,91.18783855438232,481.856942653656,Haplic Nitisols,50.55204,27.395339999999997,213
2014,Wadla,Yewetet,1459,38.97369,11.57835,238119,222541,227061,Assassa,1,4,3,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,17,17,41.510313234142444,22.170939702427585,7.6136256851997555,4.377811276429134,95,0,24.746192105274634,35.669318715739934,6.70523224150274,42,7,12,5,6,2.552077070871989,32.08002471923828,91.18783855438232,459.373872756958,44.910501174628,41.927744714173876,6.879318715739988,5.93322631166801,16,0,37.16063038371181,38.03118245888801,0.6487077823502914,8,1,1,0,0,0.23939746359120245,5.506141662597656,5.506141662597656,5.506141662597656,46.43653876272509,45.13205168363355,7.8283711824589,6.9800234925607,16,0,38.440138752936555,38.60816758026619,0.13000025767879922,12,1,2,0,0,0.5523713628451029,7.132976531982422,13.25691270828247,13.25691270828247,44.910501174628,22.170939702427585,7.6136256851997555,4.377811276429134,112,0,25.816080218304986,38.03118245888801,7.293564384867663,42,7,13,5,6,2.3083745317506086,32.08002471923828,91.18783855438232,468.60002994537354,46.43653876272509,22.170939702427585,7.8283711824589,4.377811276429134,129,0,26.821997878684236,38.60816758026619,7.788028784427102,42,7,15,5,6,2.122717809046943,32.08002471923828,91.18783855438232,481.856942653656,Haplic Nitisols,50.55204,27.395339999999997,213
2014,Wadla,Yewetet,1427,38.97369,11.57835,238119,222541,227061,Assassa,4,3,2,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,17,17,41.510313234142444,22.170939702427585,7.6136256851997555,4.377811276429134,95,0,24.746192105274634,35.669318715739934,6.70523224150274,42,7,12,5,6,2.552077070871989,32.08002471923828,91.18783855438232,459.373872756958,44.910501174628,41.927744714173876,6.879318715739988,5.93322631166801,16,0,37.16063038371181,38.03118245888801,0.6487077823502914,8,1,1,0,0,0.23939746359120245,5.506141662597656,5.506141662597656,5.506141662597656,46.43653876272509,45.13205168363355,7.8283711824589,6.9800234925607,16,0,38.440138752936555,38.60816758026619,0.13000025767879922,12,1,2,0,0,0.5523713628451029,7.132976531982422,13.25691270828247,13.25691270828247,44.910501174628,22.170939702427585,7.6136256851997555,4.377811276429134,112,0,25.816080218304986,38.03118245888801,7.293564384867663,42,7,13,5,6,2.3083745317506086,32.08002471923828,91.18783855438232,468.60002994537354,46.43653876272509,22.170939702427585,7.8283711824589,4.377811276429134,129,0,26.821997878684236,38.60816758026619,7.788028784427102,42,7,15,5,6,2.122717809046943,32.08002471923828,91.18783855438232,481.856942653656,Haplic Nitisols,50.55204,27.395339999999997,213
2013,Meket,Timtimat,1275,38.960184,11.717931,228753,212564,238492A,Assassa,4,1,2,3,15918,Meher-13,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2013_Amhara,180,180,21,21,34.11917776037587,18.527290524667247,8.681147220047029,5.9078308535630795,58,0,19.89441275160443,25.43803054032884,3.1820140689589547,39,7,10,7,7,2.4200495931837294,69.36795806884766,78.650299072265625,435.6089267730713,36.477423649177815,34.291805011746305,9.43568519968683,8.731476115896672,20,0,26.231898981988998,27.041738449490985,0.5183910178531482,7,1,2,0,0,1.0435440747634224,8.880849838256836,8.880849838256836,24.001513719558716,37.740618637431446,36.688903680501205,10.154753328112767,9.516249021143354,20,0,27.290955364134692,27.585865309318677,0.0965446749000457,15,1,0,0,0,0.7186407248179117,17.247377395629883,17.247377395629883,17.247377395629883,36.477423649177815,18.527290524667247,9.43568519968683,5.9078308535630795,79,0,20.556289545810472,27.041738449490985,3.5829720697953027,39,7,12,7,7,2.2640908398651725,69.36795806884766,78.650299072265625,459.61044049263,37.740618637431446,18.527290524667247,10.154753328112767,5.9078308535630795,100,0,21.19540367872947,27.585865309318677,3.939678606710485,39,7,12,7,7,2.100695232987929,69.36795806884766,78.650299072265625,476.8578178882599,Haplic Nitisols,50.678115,27.242252999999998,213
2014,Lume,Danse Shambure,28,39.21219444,8.730555556,204936,208140,5622,Hetosa,4,2,3,1,16274,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,154,18,18,35.37758026624897,26.19103367267032,11.484949099451855,10.751292090837966,60,0,18.455177473756397,24.037129992169064,2.4810387066078627,74,4,7,3,5,2.0039382775624595,52.943931579589844,64.0986385345459,360.7088899612427,37.997944400939645,35.7401174628035,11.46946750195772,11.330379796397848,17,0,25.521510203141528,26.528476898981925,0.6510188583500616,17,1,0,0,0,0,0,0,0,40.359937353171524,38.26481205951451,12.013496476115947,11.489608457321856,17,0,27.617685982772073,28.346440877055578,0.4971443024584089,17,1,0,0,0,0,0,0,0,37.997944400939645,26.19103367267032,11.484949099451855,10.751292090837966,78,0,19.19139615876024,26.528476898981925,3.1917595534708068,92,4,7,3,5,1.7768910835529197,52.943931579589844,64.0986385345459,360.7088899612427,40.359937353171524,26.19103367267032,12.013496476115947,10.751292090837966,96,0,19.98878965664399,28.346440877055578,3.912830537297226,110,4,7,3,5,1.5890259469658268,52.943931579589844,64.0986385345459,360.7088899612427,Eutric Leptosols,47.942749995999996,30.481638884,204
2014,Lume,Tility,137,39.22172222,8.739361111,8175,5684,226157,Hetosa,2,3,4,1,16269,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,156,19,19,34.64978073610026,26.630093970242804,11.224949099451864,10.411033672670353,64,0,18.804727940990734,23.533790133124526,2.2662575115490005,71,4,8,4,6,2.231643565495809,52.943931579589844,64.0986385345459,401.6958417892456,37.57107674236488,35.002247454972554,11.339494909945184,11.131096319498836,18,0,25.12377512398849,26.231581832419696,0.7267090801220877,18,1,0,0,0,0,0,0,0,40.17565387627245,37.83794440093962,11.87266249021143,11.354600626468283,18,0,27.47366244670665,28.302991386061016,0.5805628142092542,18,1,0,0,0,0,0,0,0,37.57107674236488,26.630093970242804,11.339494909945184,10.411033672670353,83,0,19.48657042367618,26.231581832419696,2.9067890249293593,90,4,8,4,6,1.9787972501933282,52.943931579589844,64.0986385345459,401.6958417892456,40.17565387627245,26.630093970242804,11.87266249021143,10.411033672670353,102,0,20.26708103919078,28.302991386061016,3.641056153144199,109,4,8,4,6,1.7695852061200248,52.943931579589844,64.0986385345459,401.6958417892456,Eutric Leptosols,47.961083331,30.482361108999996,199
